,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years
15605573,S80ZL,434999,385273,20372922,119000,2015-08-28 00:00,T,1440716400.0,2015.0
15538858,S71SD,433884,384891,18318207,284000,2013-09-16 00:00,T,1379286000.0,2013.0
15602252,S80EZ,433627,382789,6949588,112000,2001-07-10 00:00,S,994719600.0,2001.0
15285921,S119DN,433799,385439,15527416,145000,2008-07-29 00:00,F,1217286000.0,2008.0
15305733,S141LJ,436921,384043,8088709,46000,2002-11-28 00:00,T,1038441600.0,2002.0
15610739,S88PQ,435441,383362,20031018,137000,2015-01-26 00:00,S,1422230400.0,2015.0
15603586,S80NJ,434416,383682,20397293,95000,2015-06-02 00:00,T,1433199600.0,2015.0
15602595,S80GR,434585,382780,12534449,155000,2006-10-20 00:00,T,1161298800.0,2006.0
15325128,S24NG,435174,385539,9033518,40000,2003-06-11 00:00,T,1055286000.0,2003.0
15612412,S89BP,435211,383888,7694783,135551,2002-03-28 00:00,D,1017273600.0,2002.0
15540469,S72GG,433286,383747,18026392,250000,2012-09-10 00:00,S,1347231600.0,2012.0
15322543,S23GQ,435704,385299,13624542,113500,2006-05-30 00:00,T,1148943600.0,2006.0
15610790,S88PS,435685,382844,18685178,200000,2013-09-06 00:00,D,1378422000.0,2013.0
15538115,S71NW,434236,385327,16914361,215000,2011-04-21 00:00,S,1303340400.0,2011.0
15325500,S24TE,435082,385747,14876658,136500,2007-05-29 00:00,T,1180393200.0,2007.0
15325625,S24UG,435190,385835,12996183,135500,2006-11-24 00:00,T,1164326400.0,2006.0
15325498,S24TE,435082,385747,13391139,130000,2006-07-03 00:00,T,1151881200.0,2006.0
15320298,S22AB,436976,384739,9988693,53000,2003-10-10 00:00,S,1065740400.0,2003.0
15536746,S71FG,434901,385293,11345737,90000,2005-05-10 00:00,T,1115679600.0,2005.0
15540330,S72ER,433270,384247,10934445,168000,2004-06-25 00:00,S,1088118000.0,2004.0
15612384,S89BH,435265,383744,22712376,256250,2017-07-27 00:00,S,1501110000.0,2017.0
15324066,S23SQ,436430,385518,20874454,86000,2015-01-07 00:00,F,1420588800.0,2015.0
15612518,S89BW,434746,384027,19055482,95000,2014-03-19 00:00,T,1395187200.0,2014.0
15603418,S80ND,434280,383379,17467043,155000,2011-08-03 00:00,S,1312326000.0,2011.0
15612532,S89BX,434935,384012,8403980,75100,2002-01-28 00:00,T,1012176000.0,2002.0
15613825,S89GB,435340,384359,10449286,97000,2004-04-02 00:00,T,1080860400.0,2004.0
15286806,S119GA,433126,384242,17577641,215000,2012-04-23 00:00,D,1335135600.0,2012.0
15602333,S80GD,434382,382743,20849937,435000,2015-07-21 00:00,D,1437433200.0,2015.0
15536182,S71DB,434768,385618,15750783,67000,2009-04-02 00:00,T,1238626800.0,2009.0
15286309,S119EG,433593,385019,11086216,210000,2004-07-30 00:00,F,1091142000.0,2004.0
15285787,S119BW,433895,384486,7707984,115000,2002-08-13 00:00,S,1029193200.0,2002.0
15282653,S118PT,433328,385794,9056169,26039,2003-05-15 00:00,S,1052953200.0,2003.0
15536275,S71DE,434800,385456,15175826,163000,2008-07-23 00:00,S,1216767600.0,2008.0
15605937,S87BH,434040,382007,11510160,205000,2005-06-10 00:00,S,1118358000.0,2005.0
15323816,S23QU,436115,385686,19727365,147995,2014-07-11 00:00,S,1405033200.0,2014.0
15324994,S24FB,435431,385819,23674979,260000,2018-10-02 00:00,T,1538434800.0,2018.0
15325748,S24UT,435189,385602,22982310,105950,2017-10-19 00:00,F,1508367600.0,2017.0
15538446,S71RJ,434151,384600,17517607,182500,2011-04-01 00:00,D,1301612400.0,2011.0
15611529,S88RH,435241,382977,18990348,65000,2013-03-15 00:00,F,1363305600.0,2013.0
15611332,S88QQ,435008,382803,21295236,153000,2016-12-19 00:00,D,1482105600.0,2016.0
15539982,S72DW,434129,384183,6333939,134000,2001-11-09 00:00,S,1005264000.0,2001.0
15536952,S71GG,434628,385015,18549339,135000,2013-05-31 00:00,T,1369954800.0,2013.0
15285161,S118ZG,433377,385701,9072901,180000,2003-05-01 00:00,F,1051743600.0,2003.0
15612864,S89DG,434871,383918,22895451,190000,2017-05-03 00:00,T,1493766000.0,2017.0
15285288,S119AF,433775,385471,22824009,247500,2017-09-12 00:00,D,1505170800.0,2017.0
15537700,S71LP,434220,385019,8568160,142000,2002-01-18 00:00,S,1011312000.0,2002.0
15611964,S88SY,434903,383343,16329757,119950,2010-04-27 00:00,T,1272322800.0,2010.0
15612707,S89DB,434958,383953,21141878,52000,2016-08-12 00:00,F,1470956400.0,2016.0
15540500,S72GJ,433072,383902,7208824,105000,2001-08-03 00:00,S,996793200.0,2001.0
15539717,S72DE,434144,384045,16641679,117500,2010-04-08 00:00,T,1270681200.0,2010.0
15283061,S118RH,433534,385997,15517035,415000,2008-08-15 00:00,S,1218754800.0,2008.0
15284029,S118UF,433118,385493,23676959,210000,2018-09-13 00:00,T,1536793200.0,2018.0
15610170,S88JT,436101,382281,24238466,350000,2019-03-07 00:00,D,1551916800.0,2019.0
15284912,S118YE,433681,385671,23068138,240000,2017-11-17 00:00,T,1510876800.0,2017.0
15610282,S88LD,436560,382631,23076825,208000,2017-11-29 00:00,S,1511913600.0,2017.0
15604801,S80RT,434628,384265,22219028,99999,2017-01-04 00:00,O,1483488000.0,2017.0
