TimeStamp,Total Particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celcius),Humidity (% RH)
20/02/2019 16:30,8.8,5.4,3.33,1.66,7.6,7.6
20/02/2019 16:45,9.6,6.2,3.5,1.71,7.6,7.6
20/02/2019 17:00,9.6,6.3,3.7,1.84,7.6,7.6
20/02/2019 17:15,10.8,6.7,3.75,1.89,7.6,7.6
20/02/2019 17:30,8.4,5.9,3.58,1.8,7.6,7.6
20/02/2019 17:45,8,5.8,3.26,1.68,7.6,7.6
20/02/2019 18:00,8.3,5.9,3.88,2.09,7.6,7.6
20/02/2019 18:15,10.2,7.9,5.62,3.13,7.6,7.6
20/02/2019 18:30,11.9,9,6.66,3.79,7.6,7.6
20/02/2019 18:45,11.2,7.7,5.32,2.91,7.6,7.6
20/02/2019 19:00,9.5,6.5,4.28,2.27,7.6,7.6
20/02/2019 19:15,10.2,7.3,5.04,2.69,7.6,7.6
20/02/2019 19:30,12.2,8.1,5.44,2.94,7.6,7.6
20/02/2019 19:45,11.2,7.7,5.3,2.91,7.6,7.6
20/02/2019 20:00,11.8,8.8,6.3,3.55,7.6,7.6
20/02/2019 20:15,13.4,9.4,6.53,3.7,7.6,7.6
20/02/2019 20:30,12.3,9.4,6.7,3.87,7.6,7.6
20/02/2019 20:45,14,9.8,7.27,4.21,7.6,7.6
20/02/2019 21:00,13,9.3,6.44,3.56,7.6,7.6
20/02/2019 21:15,13,9.1,6.18,3.43,7.6,7.6
20/02/2019 21:30,12.4,8.9,6.01,3.35,7.6,7.6
20/02/2019 21:45,11.2,8.2,5.79,3.25,7.6,7.6
20/02/2019 22:00,11.1,8.3,5.64,3.09,7.6,7.6
20/02/2019 22:15,11.4,8.3,5.65,3.04,7.6,7.6
20/02/2019 22:30,11.4,8.5,5.77,3.18,7.6,7.6
20/02/2019 22:45,12.2,9,6.68,3.97,7.6,7.6
20/02/2019 23:00,12.9,9.8,7.54,4.58,7.6,7.6
20/02/2019 23:15,11.6,8,6.02,3.38,7.6,7.6
20/02/2019 23:30,10.3,7.5,5.28,2.9,7.6,7.6
20/02/2019 23:45,8.9,6.7,4.64,2.55,7.6,7.6
21/02/2019 0:00,8.6,6,4.02,2.08,7.6,7.6
21/02/2019 0:15,8.4,5.9,3.92,2.13,7.6,7.6
21/02/2019 0:30,7.8,5.7,3.8,2,7.6,7.6
21/02/2019 0:45,8.2,5.7,3.79,1.98,7.6,7.6
21/02/2019 1:00,7.4,5.3,3.48,1.83,7.6,7.6
21/02/2019 1:15,8.1,5.6,3.42,1.74,7.6,7.6
21/02/2019 1:30,9.2,6.3,4.02,2.1,7.6,7.6
21/02/2019 1:45,8,5.7,3.39,1.72,7.6,7.6
21/02/2019 2:00,8.3,5.9,3.81,1.98,7.6,7.6
21/02/2019 2:15,11.2,7.9,5.2,2.76,7.6,7.6
21/02/2019 2:30,12.2,8.6,5.7,3.06,7.6,7.6
21/02/2019 2:45,14.1,9.9,6.6,3.54,7.6,7.6
21/02/2019 3:00,15.2,10.1,6.64,3.47,7.6,7.6
21/02/2019 3:15,14.9,10.8,7.08,3.71,7.6,7.6
21/02/2019 3:30,15.1,11,7.33,3.89,7.6,7.6
21/02/2019 3:45,14.2,10.1,6.94,3.8,7.6,7.6
21/02/2019 4:00,6.3,4.7,3.41,1.73,7.6,7.6
21/02/2019 4:15,5.2,4,3.25,1.76,7.6,7.6
21/02/2019 4:30,4.7,3.7,2.91,1.58,7.6,7.6
21/02/2019 4:45,4.6,3.5,2.45,1.34,7.6,7.6
21/02/2019 5:00,3.7,2.9,2.15,1.18,7.6,7.6
21/02/2019 5:15,3.8,2.8,2.24,1.23,7.6,7.6
21/02/2019 5:30,3.7,2.8,2.12,1.19,7.6,7.6
21/02/2019 5:45,3.4,2.7,2.11,1.17,7.6,7.6
21/02/2019 6:00,3.9,3,2.32,1.29,7.6,7.6
21/02/2019 6:15,4.3,3,2.19,1.18,7.6,7.6
21/02/2019 6:30,3.6,2.9,2.24,1.26,7.6,7.6
21/02/2019 6:45,2.7,2.1,1.69,0.97,7.6,7.6
21/02/2019 7:00,2.2,1.6,1.25,0.74,7.6,7.6
21/02/2019 7:15,2.5,2,1.52,0.85,7.6,7.6
21/02/2019 7:30,3.5,2.7,2.04,1.12,7.6,7.6
21/02/2019 7:45,3.6,2.7,2.02,1.1,7.6,7.6
21/02/2019 8:00,3.3,2.5,1.75,0.98,7.6,7.6
21/02/2019 8:15,2.6,2,1.51,0.84,7.6,7.6
21/02/2019 8:30,3,2.1,1.48,0.83,7.6,7.6
21/02/2019 8:45,3,2.2,1.65,0.9,7.6,7.6
21/02/2019 9:00,3.8,2.9,1.97,1.11,7.6,7.6
21/02/2019 9:15,4.2,3.1,2.34,1.3,7.6,7.6
21/02/2019 9:30,4.5,3.1,2.05,1.11,7.6,7.6
21/02/2019 9:45,3.6,2.7,1.77,0.95,7.6,7.6
21/02/2019 10:00,3.1,2,1.35,0.74,7.6,7.6
21/02/2019 10:15,2.7,1.8,1.29,0.7,7.6,7.6
21/02/2019 10:30,1.9,1.4,1.01,0.55,7.6,7.6
21/02/2019 10:45,2.1,1.6,1.08,0.6,7.6,7.6
21/02/2019 11:00,2.3,1.6,1.08,0.58,7.6,7.6
21/02/2019 11:15,2.3,1.6,1.08,0.56,7.6,7.6
21/02/2019 11:30,2.1,1.6,1.16,0.62,7.6,7.6
21/02/2019 11:45,3.6,1.9,1.22,0.64,7.6,7.6
21/02/2019 12:00,2.3,1.8,1.26,0.68,7.6,7.6
21/02/2019 12:15,2.2,1.7,1.26,0.69,7.6,7.6
21/02/2019 12:30,2,1.5,1.13,0.58,7.6,7.6
21/02/2019 12:45,3.6,2.1,1.22,0.66,7.6,7.6
21/02/2019 13:00,1.9,1.5,1.04,0.54,7.6,7.6
21/02/2019 13:15,1.9,1.3,0.89,0.45,7.6,7.6
21/02/2019 13:30,3.7,1.8,1.02,0.52,7.6,7.6
21/02/2019 13:45,3.2,1.8,1.1,0.56,7.6,7.6
21/02/2019 14:00,1.9,1.5,1.08,0.55,7.6,7.6
21/02/2019 14:15,2,1.4,1.03,0.52,7.6,7.6
21/02/2019 14:30,2.4,1.6,1.08,0.53,7.6,7.6
21/02/2019 14:45,2.3,1.8,1.17,0.59,7.6,7.6
21/02/2019 15:00,2.9,1.7,1.17,0.62,7.6,7.6
21/02/2019 15:15,3.7,2,1.2,0.61,7.6,7.6
21/02/2019 15:30,2.7,1.7,1.22,0.62,7.6,7.6
21/02/2019 15:45,3.6,2.1,1.31,0.67,7.6,7.6
21/02/2019 16:00,2.9,2.2,1.39,0.7,7.6,7.6
21/02/2019 16:15,2.8,1.8,1.19,0.61,7.6,7.6
21/02/2019 16:30,2.4,1.7,1.17,0.61,7.6,7.6
21/02/2019 16:45,2.4,1.8,1.26,0.67,7.6,7.6
21/02/2019 17:00,2.5,1.7,1.13,0.58,7.6,7.6
21/02/2019 17:15,3,2.1,1.37,0.77,7.6,7.6
21/02/2019 17:30,4.9,2.9,1.55,0.84,7.6,7.6
21/02/2019 17:45,3.6,2.6,1.61,0.88,7.6,7.6
21/02/2019 18:00,4,2.7,1.79,1.02,7.6,7.6
21/02/2019 18:15,3.9,2.8,1.81,1.04,7.6,7.6
21/02/2019 18:30,4.2,3,2.02,1.19,7.6,7.6
21/02/2019 18:45,6.2,4,2.82,1.76,7.6,7.6
21/02/2019 19:00,6.3,4.6,3.16,1.99,7.6,7.6
21/02/2019 19:15,7.1,5.2,3.62,2.3,7.6,7.6
21/02/2019 19:30,7.3,4.9,3.53,2.11,7.6,7.6
21/02/2019 19:45,10.6,7.8,5.88,3.68,7.6,7.6
21/02/2019 20:00,13,9.8,7.62,4.78,7.6,7.6
21/02/2019 20:15,6,4.6,3.79,2.28,7.6,7.6
21/02/2019 20:30,6.8,5,3.94,2.43,7.6,7.6
21/02/2019 20:45,8.8,6,4.71,2.86,7.6,7.6
21/02/2019 21:00,10.7,7.3,5.41,3.19,7.6,7.6
21/02/2019 21:15,11.3,8.5,6.38,3.68,7.6,7.6
21/02/2019 21:30,12.5,8.6,6.07,3.47,7.6,7.6
21/02/2019 21:45,9.7,6.8,5.21,2.98,7.6,7.6
21/02/2019 22:00,10.2,7.3,5.33,2.9,7.6,7.6
21/02/2019 22:15,11.4,8.1,5.65,3.05,7.6,7.6
21/02/2019 22:30,10.6,7.2,5.04,2.71,7.6,7.6
21/02/2019 22:45,10.2,7.4,5.15,2.78,7.6,7.6
21/02/2019 23:00,8.5,6.1,4.26,2.31,7.6,7.6
21/02/2019 23:15,8.9,6,3.82,2.08,7.6,7.6
21/02/2019 23:30,9,6.5,4.4,2.36,7.6,7.6
21/02/2019 23:45,9.9,7.3,5.19,3.05,7.6,7.6
22/02/2019 0:00,10.2,7.7,5.91,3.5,7.6,7.6
22/02/2019 0:15,9.2,7.1,5.73,3.29,7.6,7.6
22/02/2019 0:30,8,6.3,4.77,2.89,7.6,7.6
22/02/2019 0:45,6.9,5,3.93,2.49,7.6,7.6
22/02/2019 1:00,6.2,4.8,3.71,2.35,7.6,7.6
22/02/2019 1:15,6.5,5.1,4.07,2.58,7.6,7.6
22/02/2019 1:30,5.8,4.1,3.46,2,7.6,7.6
22/02/2019 1:45,3.2,2.4,1.87,1.07,7.6,7.6
22/02/2019 2:00,3.8,3,2.42,1.37,7.6,7.6
22/02/2019 2:15,3.9,2.8,2.2,1.27,7.6,7.6
22/02/2019 2:30,2.7,2.1,1.7,0.9,7.6,7.6
22/02/2019 2:45,2.3,1.6,1.36,0.75,7.6,7.6
22/02/2019 3:00,1.8,1.5,1.1,0.61,7.6,7.6
22/02/2019 3:15,2.3,1.8,1.48,0.83,7.6,7.6
22/02/2019 3:30,4.1,2.8,2.07,1.11,7.6,7.6
22/02/2019 3:45,4.9,3.7,2.56,1.34,7.6,7.6
22/02/2019 4:00,4.4,3,2.16,1.14,7.6,7.6
22/02/2019 4:15,9.1,6.3,4.43,2.6,7.6,7.6
22/02/2019 4:30,4.3,3.2,2.28,1.27,7.6,7.6
22/02/2019 4:45,2.8,2.2,1.64,0.9,7.6,7.6
22/02/2019 5:00,4.4,3,2.14,1.12,7.6,7.6
22/02/2019 5:15,3.5,2.8,2,1.13,7.6,7.6
22/02/2019 5:30,3.4,2.4,1.84,1.05,7.6,7.6
22/02/2019 5:45,3.4,2.6,1.83,1.04,7.6,7.6
22/02/2019 6:00,4.7,3.4,2.28,1.21,7.6,7.6
22/02/2019 6:15,3.5,2.3,1.64,0.88,7.6,7.6
22/02/2019 6:30,5.3,4,2.47,1.34,7.6,7.6
22/02/2019 6:45,8,5.5,3.16,1.61,7.6,7.6
22/02/2019 7:00,5.7,3.8,2.24,1.15,7.6,7.6
22/02/2019 7:15,7.7,5.3,3.42,1.92,7.6,7.6
22/02/2019 7:30,8.9,5.9,3.57,1.91,7.6,7.6
22/02/2019 7:45,8.2,5.9,3.81,2.05,7.6,7.6
22/02/2019 8:00,18.4,11.1,5.82,2.96,7.6,7.6
22/02/2019 8:15,20.3,13.8,7.44,3.66,7.6,7.6
22/02/2019 8:30,20.5,12.7,6.86,3.43,7.6,7.6
22/02/2019 8:45,24,14.6,7.33,3.56,7.6,7.6
22/02/2019 9:00,19.3,12,5.68,2.86,7.6,7.6
22/02/2019 9:15,19.7,11.6,5.38,2.7,7.6,7.6
22/02/2019 9:30,20,12,5.85,2.97,7.6,7.6
22/02/2019 9:45,21.7,11.6,4.92,2.45,7.6,7.6
22/02/2019 10:00,22.1,11.7,5,2.39,7.6,7.6
22/02/2019 10:15,21.4,12.4,5.27,2.53,7.6,7.6
22/02/2019 10:30,20.4,11.5,4.85,2.41,7.6,7.6
22/02/2019 10:45,19,10.9,4.67,2.3,7.6,7.6
22/02/2019 11:00,16.3,10.9,5.24,2.76,7.6,7.6
22/02/2019 11:15,14.9,9.7,4.61,2.42,7.6,7.6
22/02/2019 11:30,13.9,8.5,3.92,2.04,7.6,7.6
22/02/2019 11:45,18.7,10.8,4.01,1.97,7.6,7.6
22/02/2019 12:00,17.5,9.8,4.12,2.06,7.6,7.6
22/02/2019 12:15,11.1,6.3,2.73,1.43,7.6,7.6
22/02/2019 12:30,11.7,7.1,3.28,1.71,7.6,7.6
22/02/2019 12:45,14.1,8.1,3.35,1.61,7.6,7.6
22/02/2019 13:00,11.2,6.2,2.51,1.31,7.6,7.6
22/02/2019 13:15,9.8,5.2,2.33,1.16,7.6,7.6
22/02/2019 13:30,8.2,4.6,2.08,1,7.6,7.6
22/02/2019 13:45,8.2,4.6,2.09,1,7.6,7.6
22/02/2019 14:00,7.9,4.2,1.82,0.93,7.6,7.6
22/02/2019 14:15,9.6,5,2.31,1.11,7.6,7.6
22/02/2019 14:30,10.2,6.9,3.16,1.58,7.6,7.6
22/02/2019 14:45,19,14.7,4.15,2.18,7.6,7.6
22/02/2019 15:00,10.4,7.2,4.16,2.19,7.6,7.6
22/02/2019 15:15,12.1,7.6,3.87,1.96,7.6,7.6
22/02/2019 15:30,10.7,6.9,3.51,1.73,7.6,7.6
22/02/2019 15:45,11,6.7,3.46,1.7,7.6,7.6
22/02/2019 16:00,8.6,5.8,3.25,1.67,7.6,7.6
22/02/2019 16:15,11.2,6.6,3.18,1.6,7.6,7.6
22/02/2019 16:30,10.2,6.2,2.96,1.56,7.6,7.6
22/02/2019 16:45,9.8,6.3,3.21,1.65,7.6,7.6
22/02/2019 17:00,11.7,6.8,3.64,1.81,7.6,7.6
22/02/2019 17:15,11.5,7.8,3.7,1.89,7.6,7.6
22/02/2019 17:30,13.6,7.5,3.27,1.62,7.6,7.6
22/02/2019 17:45,11.8,7,3.25,1.62,7.6,7.6
22/02/2019 18:00,14,8.1,3.42,1.65,7.6,7.6
22/02/2019 18:15,15,10,4.81,2.54,7.6,7.6
22/02/2019 18:30,19.3,11.6,5.54,2.82,7.6,7.6
22/02/2019 18:45,16.8,10.3,5.04,2.63,7.6,7.6
22/02/2019 19:00,20,12.2,5.87,3.14,7.6,7.6
22/02/2019 19:15,20.2,12.9,6.88,3.67,7.6,7.6
22/02/2019 19:30,23,15.2,7.88,4.21,7.6,7.6
22/02/2019 19:45,25.8,16.6,9.35,5.07,7.6,7.6
22/02/2019 20:00,31.2,19.7,10.64,5.77,7.6,7.6
22/02/2019 20:15,29.5,19.6,10.52,5.81,7.6,7.6
22/02/2019 20:30,31,20.4,10.9,5.89,7.6,7.6
22/02/2019 20:45,37.7,24.3,13.11,7.14,7.6,7.6
22/02/2019 21:00,40.4,26.8,14.55,7.97,7.6,7.6
22/02/2019 21:15,40.9,26.5,15.08,8.4,7.6,7.6
22/02/2019 21:30,41.6,26.9,14.1,7.52,7.6,7.6
22/02/2019 21:45,49.3,30.4,16.38,8.84,7.6,7.6
22/02/2019 22:00,52.4,33.6,17.35,9.38,7.6,7.6
22/02/2019 22:15,51.8,33.8,17.97,9.72,7.6,7.6
22/02/2019 22:30,49.3,31.1,16.19,8.38,7.6,7.6
22/02/2019 22:45,43.9,28.5,14.67,7.66,7.6,7.6
22/02/2019 23:00,42.8,27.7,13.65,7.16,7.6,7.6
22/02/2019 23:15,43.7,27.1,13.5,7.02,7.6,7.6
22/02/2019 23:30,36.4,23.3,11.56,6.07,7.6,7.6
22/02/2019 23:45,32.6,21.2,11.01,5.72,7.6,7.6
23/02/2019 0:00,36.1,23.4,11.84,6.22,7.6,7.6
23/02/2019 0:15,32.6,20.4,10.62,5.5,7.6,7.6
23/02/2019 0:30,28.1,18.5,10.02,5.27,7.6,7.6
23/02/2019 0:45,30.7,19.7,10.04,5.3,7.6,7.6
23/02/2019 1:00,35.6,22.5,11.45,5.78,7.6,7.6
23/02/2019 1:15,30.3,19.4,9.68,4.89,7.6,7.6
23/02/2019 1:30,29.2,19.2,9.91,5.23,7.6,7.6
23/02/2019 1:45,28,18.4,9.33,4.88,7.6,7.6
23/02/2019 2:00,11.5,8.3,5.82,3.16,7.6,7.6
23/02/2019 2:15,8.3,6.2,4.26,2.38,7.6,7.6
23/02/2019 2:30,8,5.8,4.17,2.37,7.6,7.6
23/02/2019 2:45,8.6,6.4,4.89,2.99,7.6,7.6
23/02/2019 3:00,7.6,5.4,3.85,2.31,7.6,7.6
23/02/2019 3:15,7.9,5.8,4.21,2.51,7.6,7.6
23/02/2019 3:30,9.4,7,4.91,2.78,7.6,7.6
23/02/2019 3:45,9.4,6.8,4.72,2.66,7.6,7.6
23/02/2019 4:00,10.7,7.7,5.31,2.98,7.6,7.6
23/02/2019 4:15,10.4,7.7,5.23,2.95,7.6,7.6
23/02/2019 4:30,11.6,8.2,5.35,2.94,7.6,7.6
23/02/2019 4:45,10.2,7.5,4.89,2.73,7.6,7.6
23/02/2019 5:00,20.3,14.4,4.44,2.45,7.6,7.6
23/02/2019 5:15,10.2,7.3,4.41,2.43,7.6,7.6
23/02/2019 5:30,10.7,7.7,4.61,2.51,7.6,7.6
23/02/2019 5:45,12.4,9.2,5.75,3.17,7.6,7.6
23/02/2019 6:00,13.1,9.2,5.54,3.02,7.6,7.6
23/02/2019 6:15,13.5,9.4,5.64,3.02,7.6,7.6
23/02/2019 6:30,17.4,11.7,6.93,3.75,7.6,7.6
23/02/2019 6:45,16.7,11.4,7.19,3.98,7.6,7.6
23/02/2019 7:00,24.4,15.6,8.74,4.74,7.6,7.6
23/02/2019 7:15,22.1,14,7.58,4,7.6,7.6
23/02/2019 7:30,20.4,13.4,7.26,3.83,7.6,7.6
23/02/2019 7:45,20,13.5,7.42,3.99,7.6,7.6
23/02/2019 8:00,27.3,16.1,9.02,4.72,7.6,7.6
23/02/2019 8:15,24.8,16.2,8.75,4.56,7.6,7.6
23/02/2019 8:30,24.3,15.1,8.09,4.19,7.6,7.6
23/02/2019 8:45,27.6,17.2,8.99,4.57,7.6,7.6
23/02/2019 9:00,28.4,17.9,8.87,4.56,7.6,7.6
23/02/2019 9:15,30.9,19.5,9.68,4.77,7.6,7.6
23/02/2019 9:30,25.6,17.1,8.58,4.44,7.6,7.6
23/02/2019 9:45,25.5,16.8,8.72,4.44,7.6,7.6
23/02/2019 10:00,27.2,17.5,8.91,4.54,7.6,7.6
23/02/2019 10:15,25.4,16.7,8.72,4.47,7.6,7.6
23/02/2019 10:30,26.4,16.9,8.77,4.65,7.6,7.6
23/02/2019 10:45,24.9,16.3,8.35,4.39,7.6,7.6
23/02/2019 11:00,21.3,14,7.44,3.86,7.6,7.6
23/02/2019 11:15,21.8,14.5,7.36,3.76,7.6,7.6
23/02/2019 11:30,22.4,13.7,6.79,3.49,7.6,7.6
23/02/2019 11:45,18.1,12,6.31,3.32,7.6,7.6
23/02/2019 12:00,16.6,11.3,5.91,3.11,7.6,7.6
23/02/2019 12:15,19.8,13.2,6.56,3.46,7.6,7.6
23/02/2019 12:30,16.9,10.9,5.36,2.83,7.6,7.6
23/02/2019 12:45,17,11.3,5.84,3.09,7.6,7.6
23/02/2019 13:00,16.3,10.7,5.57,2.91,7.6,7.6
23/02/2019 13:15,17.7,10.7,5.43,2.83,7.6,7.6
23/02/2019 13:30,17.7,10.9,5.26,2.71,7.6,7.6
23/02/2019 13:45,18.8,11.7,5.49,2.85,7.6,7.6
23/02/2019 14:00,14.9,9.4,4.88,2.5,7.6,7.6
23/02/2019 14:15,12.9,8.2,4.51,2.36,7.6,7.6
23/02/2019 14:30,11.6,7.7,4.14,2.17,7.6,7.6
23/02/2019 14:45,12.5,8.5,4.53,2.38,7.6,7.6
23/02/2019 15:00,14.3,8.6,4.41,2.24,7.6,7.6
23/02/2019 15:15,16.4,9.6,4.52,2.22,7.6,7.6
23/02/2019 15:30,13.6,8.6,4.57,2.32,7.6,7.6
23/02/2019 15:45,11.1,7.5,4.27,2.24,7.6,7.6
23/02/2019 16:00,10.6,7.2,4.25,2.25,7.6,7.6
23/02/2019 16:15,10.6,7,3.79,1.97,7.6,7.6
23/02/2019 16:30,11.4,7.4,3.93,2.03,7.6,7.6
23/02/2019 16:45,10.5,7,3.7,1.93,7.6,7.6
23/02/2019 17:00,11.5,7.3,3.36,1.73,7.6,7.6
23/02/2019 17:15,11.6,7.2,3.72,1.81,7.6,7.6
23/02/2019 17:30,12.8,7.6,3.96,2.01,7.6,7.6
23/02/2019 17:45,13.1,8.7,4.18,2.18,7.6,7.6
23/02/2019 18:00,14.4,8.7,4.8,2.47,7.6,7.6
23/02/2019 18:15,15.7,10,5.53,2.97,7.6,7.6
23/02/2019 18:30,13.8,9.5,5.12,2.76,7.6,7.6
23/02/2019 18:45,15,9.7,5.21,2.87,7.6,7.6
23/02/2019 19:00,17,10.9,6.19,3.44,7.6,7.6
23/02/2019 19:15,16,10.7,5.9,3.28,7.6,7.6
23/02/2019 19:30,18.1,11.8,6.42,3.53,7.6,7.6
23/02/2019 19:45,18.6,12.2,6.9,3.88,7.6,7.6
23/02/2019 20:00,24,15.1,8.53,4.86,7.6,7.6
23/02/2019 20:15,22.7,14.1,7.1,3.9,7.6,7.6
23/02/2019 20:30,20.2,13.3,6.83,3.75,7.6,7.6
23/02/2019 20:45,17.4,10.9,5.75,3.12,7.6,7.6
23/02/2019 21:00,15.3,10.3,5.4,2.94,7.6,7.6
23/02/2019 21:15,14,9.4,5.39,2.97,7.6,7.6
23/02/2019 21:30,16.3,9.7,6.13,3.33,7.6,7.6
23/02/2019 21:45,14.6,10.3,5.61,3.06,7.6,7.6
23/02/2019 22:00,15,9.8,5.51,2.97,7.6,7.6
23/02/2019 22:15,14.3,9.8,5.65,3.08,7.6,7.6
23/02/2019 22:30,11.9,8.4,4.97,2.69,7.6,7.6
23/02/2019 22:45,11.6,8,4.58,2.45,7.6,7.6
23/02/2019 23:00,14,8.9,4.59,2.43,7.6,7.6
23/02/2019 23:15,12.1,7.7,4.3,2.34,7.6,7.6
23/02/2019 23:30,11.1,7.2,3.83,1.99,7.6,7.6
23/02/2019 23:45,11.7,7.5,4.08,2.13,7.6,7.6
24/02/2019 0:00,12.1,7.6,4.5,2.47,7.6,7.6
24/02/2019 0:15,12.2,8.5,4.83,2.55,7.6,7.6
24/02/2019 0:30,15.1,9.9,5.09,2.68,7.6,7.6
24/02/2019 0:45,17.1,11.2,5.93,3.11,7.6,7.6
24/02/2019 1:00,15.5,10.1,5.47,2.81,7.6,7.6
24/02/2019 1:15,12.4,8.7,5.4,3.01,7.6,7.6
24/02/2019 1:30,6,4.4,3.26,1.69,7.6,7.6
24/02/2019 1:45,14.2,11.6,2.97,1.43,7.6,7.6
24/02/2019 2:00,7.1,4.8,3.16,1.49,7.6,7.6
24/02/2019 2:15,8.7,6.3,4.43,2.34,7.6,7.6
24/02/2019 2:30,8.3,6,4.18,2.12,7.6,7.6
24/02/2019 2:45,19.8,14.6,4.92,2.68,7.6,7.6
24/02/2019 3:00,10.3,7.6,5.3,2.7,7.6,7.6
24/02/2019 3:15,10.8,7.5,5.26,2.7,7.6,7.6
24/02/2019 3:30,16.8,13.2,10.12,6.21,7.6,7.6
24/02/2019 3:45,20.8,15.8,12,7.09,7.6,7.6
24/02/2019 4:00,12.2,8.9,6.14,3.09,7.6,7.6
24/02/2019 4:15,14.6,10.8,7.58,3.81,7.6,7.6
24/02/2019 4:30,17.6,13,9.64,5.44,7.6,7.6
24/02/2019 4:45,10.4,8,5.75,3.09,7.6,7.6
24/02/2019 5:00,9,6.8,4.99,2.63,7.6,7.6
24/02/2019 5:15,8.9,6.4,4.62,2.43,7.6,7.6
24/02/2019 5:30,9.2,7.1,5.19,2.85,7.6,7.6
24/02/2019 5:45,8.1,5.8,4.2,2.35,7.6,7.6
24/02/2019 6:00,6.7,4.9,3.55,1.96,7.6,7.6
24/02/2019 6:15,7.4,5.8,4,2.16,7.6,7.6
24/02/2019 6:30,7.8,5.5,3.72,2.04,7.6,7.6
24/02/2019 6:45,5.9,4,2.88,1.56,7.6,7.6
24/02/2019 7:00,19.5,13.6,2.98,1.4,7.6,7.6
24/02/2019 7:15,10.9,6.1,3.91,2.16,7.6,7.6
24/02/2019 7:30,6.8,4.6,3.08,1.66,7.6,7.6
24/02/2019 7:45,5.8,3.6,1.98,1.08,7.6,7.6
24/02/2019 8:00,4.8,3.3,1.9,1,7.6,7.6
24/02/2019 8:15,7.6,4.9,2.7,1.44,7.6,7.6
24/02/2019 8:30,8.8,5.6,3,1.58,7.6,7.6
24/02/2019 8:45,8.7,5.9,3.48,1.84,7.6,7.6
24/02/2019 9:00,10.8,6.7,3.61,1.94,7.6,7.6
24/02/2019 9:15,10.3,5.9,3.32,1.74,7.6,7.6
24/02/2019 9:30,11.7,7.4,3.83,2.06,7.6,7.6
24/02/2019 9:45,7.8,5.4,3.1,1.67,7.6,7.6
24/02/2019 10:00,8.4,4.9,2.87,1.53,7.6,7.6
24/02/2019 10:15,6.6,4.6,2.6,1.36,7.6,7.6
24/02/2019 10:30,9.3,5.2,2.75,1.42,7.6,7.6
24/02/2019 10:45,6,3.6,2.01,1.02,7.6,7.6
24/02/2019 11:00,5.5,3.7,2.21,1.16,7.6,7.6
24/02/2019 11:15,5,3.5,1.77,0.9,7.6,7.6
24/02/2019 11:30,5.3,3.4,1.92,0.95,7.6,7.6
24/02/2019 11:45,4.7,2.9,1.68,0.86,7.6,7.6
24/02/2019 12:00,8.2,3.9,1.77,0.9,7.6,7.6
24/02/2019 12:15,13.5,10.9,1.84,0.89,7.6,7.6
24/02/2019 12:30,5.3,3,1.73,0.84,7.6,7.6
24/02/2019 12:45,5.2,3.2,1.7,0.83,7.6,7.6
24/02/2019 13:00,5.1,2.9,1.53,0.79,7.6,7.6
24/02/2019 13:15,6.2,3.2,1.57,0.81,7.6,7.6
24/02/2019 13:30,4.6,2.9,1.51,0.76,7.6,7.6
24/02/2019 13:45,7.1,4.2,1.93,0.95,7.6,7.6
24/02/2019 14:00,8.7,5.1,2.32,1.12,7.6,7.6
24/02/2019 14:15,9.4,5.7,2.51,1.08,7.6,7.6
24/02/2019 14:30,9,5.8,2.31,1.01,7.6,7.6
24/02/2019 14:45,8.7,5.2,2.19,0.95,7.6,7.6
24/02/2019 15:00,14.4,11.4,1.85,0.82,7.6,7.6
24/02/2019 15:15,6.2,3.5,1.62,0.75,7.6,7.6
24/02/2019 15:30,6.1,3.9,1.64,0.73,7.6,7.6
24/02/2019 15:45,5.3,3.5,1.49,0.68,7.6,7.6
24/02/2019 16:00,7.4,3.4,1.46,0.66,7.6,7.6
24/02/2019 16:15,5.2,2.9,1.34,0.62,7.6,7.6
24/02/2019 16:30,5.3,3.2,1.29,0.63,7.6,7.6
24/02/2019 16:45,5.6,3.3,1.38,0.64,7.6,7.6
24/02/2019 17:00,9,4.4,1.73,0.81,7.6,7.6
24/02/2019 17:15,10.1,6.2,2.05,0.93,7.6,7.6
24/02/2019 17:30,13.3,7.4,2.62,1.13,7.6,7.6
24/02/2019 17:45,11.9,7,2.76,1.23,7.6,7.6
24/02/2019 18:00,14.7,8.8,3.18,1.46,7.6,7.6
24/02/2019 18:15,15.7,8.9,3.4,1.52,7.6,7.6
24/02/2019 18:30,20,11.3,4.39,1.88,7.6,7.6
24/02/2019 18:45,22.5,12.9,5.28,2.26,7.6,7.6
24/02/2019 19:00,23.9,13.8,5.24,2.31,7.6,7.6
24/02/2019 19:15,29.6,17.9,7.89,4.04,7.6,7.6
24/02/2019 19:30,31.4,18.8,8.32,4.24,7.6,7.6
24/02/2019 19:45,28.6,17.2,7.42,3.59,7.6,7.6
24/02/2019 20:00,30.2,18.8,8.82,4.54,7.6,7.6
24/02/2019 20:15,33.4,20.8,9.25,4.6,7.6,7.6
24/02/2019 20:30,34.3,20.8,9.67,4.96,7.6,7.6
24/02/2019 20:45,37.8,23.5,11.02,5.77,7.6,7.6
24/02/2019 21:00,47.3,34.2,22.03,14.1,7.6,7.6
